latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.800003,100.70001,18.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-02-15,3,35.0,25.2,29.8,38.3,29.4,33.3,2010-02-15T06:41,2010-02-15T18:21,0.00,0.00,0.00,0.0,14.7,30.6,179,19.34,5.06
2010-02-16,2,35.0,25.0,29.9,38.7,29.6,33.6,2010-02-16T06:41,2010-02-16T18:21,0.00,0.00,0.00,0.0,13.2,29.5,179,18.95,5.05
2010-02-17,51,34.0,25.7,29.2,38.3,30.3,33.5,2010-02-17T06:40,2010-02-17T18:22,0.40,0.40,0.00,2.0,10.7,22.3,161,17.28,4.17
2010-02-18,3,33.7,25.0,29.0,37.8,29.8,32.8,2010-02-18T06:40,2010-02-18T18:22,0.00,0.00,0.00,0.0,9.7,28.8,130,18.67,4.54
2010-02-19,51,33.2,24.5,28.5,36.8,25.4,31.7,2010-02-19T06:39,2010-02-19T18:22,0.70,0.70,0.00,3.0,13.7,35.3,96,18.12,4.51
2010-02-20,51,33.4,24.2,28.1,39.0,27.1,31.8,2010-02-20T06:39,2010-02-20T18:22,0.80,0.80,0.00,4.0,17.0,36.0,137,18.14,4.40
2010-02-21,51,33.8,24.9,28.7,37.1,28.8,31.9,2010-02-21T06:38,2010-02-21T18:23,0.10,0.10,0.00,1.0,15.9,35.3,175,19.16,4.97
2010-02-22,2,34.2,24.7,29.0,37.7,28.3,32.1,2010-02-22T06:38,2010-02-22T18:23,0.00,0.00,0.00,0.0,15.5,31.3,170,21.02,5.32
2010-02-23,3,33.7,24.6,28.9,36.9,28.9,31.9,2010-02-23T06:37,2010-02-23T18:23,0.00,0.00,0.00,0.0,15.3,33.5,181,19.25,5.23
2010-02-24,3,33.7,24.6,29.0,36.5,28.8,32.0,2010-02-24T06:37,2010-02-24T18:23,0.00,0.00,0.00,0.0,14.9,35.6,190,19.77,5.27
2010-02-25,1,35.5,24.3,29.5,36.1,25.8,31.4,2010-02-25T06:36,2010-02-25T18:24,0.00,0.00,0.00,0.0,13.8,32.4,197,23.67,6.13
2010-02-26,3,35.4,24.1,29.5,39.7,26.2,32.8,2010-02-26T06:36,2010-02-26T18:24,0.00,0.00,0.00,0.0,13.0,29.9,179,22.43,5.53
2010-02-27,2,35.8,23.4,29.4,39.5,26.5,31.9,2010-02-27T06:35,2010-02-27T18:24,0.00,0.00,0.00,0.0,14.9,31.3,176,23.14,6.23
2010-02-28,61,35.4,25.9,29.7,39.3,30.1,33.2,2010-02-28T06:34,2010-02-28T18:24,2.00,2.00,0.00,2.0,17.2,39.2,181,20.83,5.69
2010-03-01,53,35.1,25.8,29.5,41.2,29.8,33.3,2010-03-01T06:34,2010-03-01T18:25,0.50,0.50,0.00,1.0,15.9,34.6,183,20.40,5.30
2010-03-02,51,35.5,25.6,29.9,39.2,29.4,33.5,2010-03-02T06:33,2010-03-02T18:25,0.20,0.20,0.00,1.0,16.9,34.6,184,21.13,5.72
2010-03-03,1,36.0,25.1,30.2,39.0,28.6,33.3,2010-03-03T06:33,2010-03-03T18:25,0.00,0.00,0.00,0.0,16.9,37.8,185,22.17,6.23
