latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
16.800003,100.30002,48.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-03-03,1,35.9,23.5,29.1,39.5,25.6,31.6,2010-03-03T06:35,2010-03-03T18:26,0.00,0.00,0.00,0.0,10.2,24.5,163,24.08,5.76
2010-03-04,1,35.7,22.4,28.7,38.2,24.0,30.4,2010-03-04T06:35,2010-03-04T18:26,0.00,0.00,0.00,0.0,9.3,25.2,170,24.53,5.96
2010-03-05,0,35.8,21.4,28.7,38.5,22.2,29.9,2010-03-05T06:34,2010-03-05T18:26,0.00,0.00,0.00,0.0,8.4,23.4,173,24.32,6.04
2010-03-06,0,36.1,21.8,29.4,39.3,22.3,30.9,2010-03-06T06:33,2010-03-06T18:26,0.00,0.00,0.00,0.0,7.3,22.7,166,24.25,5.81
2010-03-07,0,37.0,23.7,30.3,41.1,24.5,32.3,2010-03-07T06:33,2010-03-07T18:27,0.00,0.00,0.00,0.0,9.1,23.4,166,24.16,6.01
2010-03-08,0,37.3,25.5,31.3,42.3,27.6,34.3,2010-03-08T06:32,2010-03-08T18:27,0.00,0.00,0.00,0.0,11.6,28.4,162,24.06,6.29
2010-03-09,1,36.5,26.4,31.5,41.1,26.9,34.0,2010-03-09T06:31,2010-03-09T18:27,0.00,0.00,0.00,0.0,13.4,27.0,154,21.75,6.44
2010-03-10,3,30.9,25.0,28.2,31.2,24.9,28.1,2010-03-10T06:30,2010-03-10T18:27,0.00,0.00,0.00,0.0,16.7,33.5,142,15.91,5.43
2010-03-11,3,32.5,23.8,27.7,36.0,24.8,29.3,2010-03-11T06:30,2010-03-11T18:28,0.00,0.00,0.00,0.0,7.4,19.4,175,21.20,4.93
2010-03-12,0,35.5,23.0,29.3,39.3,24.0,31.2,2010-03-12T06:29,2010-03-12T18:28,0.00,0.00,0.00,0.0,10.1,27.0,163,24.50,6.11
2010-03-13,1,36.8,26.5,31.3,40.9,28.1,33.6,2010-03-13T06:28,2010-03-13T18:28,0.00,0.00,0.00,0.0,8.8,23.0,160,24.48,6.39
2010-03-14,1,37.3,25.9,31.3,40.1,27.4,32.9,2010-03-14T06:27,2010-03-14T18:28,0.00,0.00,0.00,0.0,11.8,27.4,170,25.17,6.94
2010-03-15,0,36.9,25.1,31.0,41.2,27.0,33.4,2010-03-15T06:27,2010-03-15T18:28,0.00,0.00,0.00,0.0,11.0,27.4,150,24.53,6.25
2010-03-16,1,37.2,24.5,31.0,40.6,27.0,33.8,2010-03-16T06:26,2010-03-16T18:29,0.00,0.00,0.00,0.0,8.0,23.4,120,22.07,5.50
2010-03-17,2,35.8,27.8,31.3,40.7,29.8,34.2,2010-03-17T06:25,2010-03-17T18:29,0.00,0.00,0.00,0.0,12.6,28.1,137,21.98,5.86
2010-03-18,1,36.0,25.9,31.1,40.5,30.0,34.4,2010-03-18T06:24,2010-03-18T18:29,0.00,0.00,0.00,0.0,6.2,23.0,96,22.77,5.46
2010-03-19,1,35.6,25.8,30.9,40.1,28.7,33.7,2010-03-19T06:24,2010-03-19T18:29,0.00,0.00,0.00,0.0,6.1,21.2,140,23.82,5.38
2010-03-20,51,36.2,25.7,31.0,41.3,27.9,34.3,2010-03-20T06:23,2010-03-20T18:29,0.20,0.20,0.00,1.0,7.4,23.4,169,22.60,5.35
2010-03-21,51,35.9,26.5,30.9,40.8,29.8,34.3,2010-03-21T06:22,2010-03-21T18:29,0.50,0.50,0.00,2.0,11.3,25.6,155,21.41,5.43
2010-03-22,51,37.0,27.5,31.7,41.5,29.8,34.6,2010-03-22T06:21,2010-03-22T18:30,0.10,0.10,0.00,1.0,13.6,32.8,167,23.39,6.43
2010-03-23,51,36.9,27.1,31.8,41.5,29.1,34.7,2010-03-23T06:20,2010-03-23T18:30,0.10,0.10,0.00,1.0,13.0,27.4,168,23.84,6.52
2010-03-24,1,38.1,27.2,32.3,41.3,28.9,34.5,2010-03-24T06:20,2010-03-24T18:30,0.00,0.00,0.00,0.0,12.1,25.9,170,25.55,6.84
2010-03-25,0,38.7,25.9,32.3,42.0,28.2,34.4,2010-03-25T06:19,2010-03-25T18:30,0.00,0.00,0.00,0.0,10.8,24.8,159,25.07,6.59
2010-03-26,1,33.9,26.4,30.0,35.4,26.5,30.0,2010-03-26T06:18,2010-03-26T18:30,0.00,0.00,0.00,0.0,19.5,33.8,146,19.84,6.77
2010-03-27,2,33.8,24.0,28.9,38.8,25.4,30.9,2010-03-27T06:17,2010-03-27T18:31,0.00,0.00,0.00,0.0,9.2,23.0,165,22.70,5.53
2010-03-28,51,34.2,26.1,30.0,38.0,28.6,32.8,2010-03-28T06:17,2010-03-28T18:31,0.10,0.10,0.00,1.0,7.6,24.5,130,20.24,4.78
2010-03-29,51,35.8,25.4,30.6,40.2,29.1,34.0,2010-03-29T06:16,2010-03-29T18:31,0.20,0.20,0.00,1.0,5.8,20.9,130,22.78,5.21
2010-03-30,1,36.4,25.9,31.0,41.2,28.8,34.2,2010-03-30T06:15,2010-03-30T18:31,0.00,0.00,0.00,0.0,6.8,28.4,163,24.69,5.93
2010-03-31,1,37.1,26.7,31.6,41.5,29.4,34.6,2010-03-31T06:14,2010-03-31T18:31,0.00,0.00,0.00,0.0,12.7,29.2,165,24.18,6.31
2010-04-01,0,37.6,26.8,32.2,42.2,29.6,35.1,2010-04-01T06:14,2010-04-01T18:31,0.00,0.00,0.00,0.0,10.8,24.8,158,25.15,6.43
2010-04-02,1,37.9,27.6,32.8,42.0,30.9,35.8,2010-04-02T06:13,2010-04-02T18:32,0.00,0.00,0.00,0.0,12.3,28.4,165,23.74,6.70
2010-04-03,51,38.9,28.3,33.4,43.7,30.8,36.5,2010-04-03T06:12,2010-04-03T18:32,0.10,0.10,0.00,1.0,14.5,26.3,162,24.44,7.03
2010-04-04,51,38.8,29.3,33.7,43.7,31.6,37.0,2010-04-04T06:11,2010-04-04T18:32,0.30,0.30,0.00,1.0,15.4,29.5,173,23.91,7.28
2010-04-05,1,39.6,29.0,34.1,44.5,32.4,37.4,2010-04-05T06:10,2010-04-05T18:32,0.00,0.00,0.00,0.0,11.4,22.0,168,26.28,6.93
2010-04-06,1,40.1,29.2,34.4,44.2,31.7,37.1,2010-04-06T06:10,2010-04-06T18:32,0.00,0.00,0.00,0.0,13.4,30.2,171,25.67,7.82
2010-04-07,1,39.4,29.2,34.2,44.4,31.1,37.3,2010-04-07T06:09,2010-04-07T18:32,0.00,0.00,0.00,0.0,13.4,25.9,167,24.83,7.03
2010-04-08,0,40.0,29.3,34.3,43.6,31.8,37.1,2010-04-08T06:08,2010-04-08T18:33,0.00,0.00,0.00,0.0,13.7,29.9,165,24.49,7.48
2010-04-09,1,39.7,28.8,34.0,43.0,30.9,36.1,2010-04-09T06:07,2010-04-09T18:33,0.00,0.00,0.00,0.0,15.9,29.5,175,26.07,7.65
2010-04-10,1,39.0,27.8,33.2,42.4,29.9,35.2,2010-04-10T06:07,2010-04-10T18:33,0.00,0.00,0.00,0.0,12.1,27.4,173,26.64,7.66
2010-04-11,1,38.7,26.9,32.6,42.3,29.6,34.8,2010-04-11T06:06,2010-04-11T18:33,0.00,0.00,0.00,0.0,11.2,26.3,171,27.02,7.26
2010-04-12,1,39.2,26.5,32.7,42.5,27.4,34.5,2010-04-12T06:05,2010-04-12T18:33,0.00,0.00,0.00,0.0,10.2,25.2,173,26.69,7.37
2010-04-13,1,39.2,27.1,33.0,43.6,28.0,35.2,2010-04-13T06:05,2010-04-13T18:34,0.00,0.00,0.00,0.0,10.2,24.5,163,26.29,7.22
2010-04-14,1,39.5,27.5,33.5,42.4,27.6,34.9,2010-04-14T06:04,2010-04-14T18:34,0.00,0.00,0.00,0.0,13.0,28.4,162,26.11,7.79
