latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.200005,104.100006,164.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-02-16,3,30.1,20.2,24.1,31.1,19.4,24.1,2010-02-16T06:29,2010-02-16T18:05,0.00,0.00,0.00,0.0,21.0,40.0,101,18.45,4.99
2010-02-17,51,26.3,18.5,21.5,25.9,16.9,20.7,2010-02-17T06:28,2010-02-17T18:05,1.70,1.70,0.00,6.0,19.3,37.1,97,14.57,4.01
2010-02-18,2,26.2,16.7,20.7,25.9,15.2,19.4,2010-02-18T06:28,2010-02-18T18:06,0.00,0.00,0.00,0.0,18.4,39.2,97,18.15,4.54
2010-02-19,51,23.4,16.3,19.1,23.1,14.5,17.6,2010-02-19T06:27,2010-02-19T18:06,0.40,0.40,0.00,2.0,16.0,34.2,87,15.70,3.83
2010-02-20,51,24.5,15.3,19.7,25.3,14.1,19.8,2010-02-20T06:27,2010-02-20T18:06,0.70,0.70,0.00,4.0,9.3,23.8,105,13.71,2.96
2010-02-21,3,29.4,17.2,23.2,32.9,18.2,25.5,2010-02-21T06:26,2010-02-21T18:07,0.00,0.00,0.00,0.0,7.6,26.3,126,18.42,3.82
2010-02-22,2,32.4,20.7,26.3,36.4,23.3,29.0,2010-02-22T06:26,2010-02-22T18:07,0.00,0.00,0.00,0.0,8.8,19.8,91,21.13,4.72
2010-02-23,51,31.5,21.7,26.3,35.6,23.9,29.3,2010-02-23T06:25,2010-02-23T18:07,0.40,0.40,0.00,3.0,11.3,28.4,137,18.11,4.11
2010-02-24,51,32.7,22.9,27.8,33.6,27.0,30.2,2010-02-24T06:24,2010-02-24T18:08,0.30,0.30,0.00,2.0,16.6,42.5,221,18.49,4.83
2010-02-25,1,34.3,24.3,28.9,36.1,26.4,30.7,2010-02-25T06:24,2010-02-25T18:08,0.00,0.00,0.00,0.0,12.3,29.9,247,21.56,5.64
2010-02-26,1,34.9,21.4,28.0,37.1,23.3,29.8,2010-02-26T06:23,2010-02-26T18:08,0.00,0.00,0.00,0.0,8.8,25.2,227,23.20,5.43
2010-02-27,0,35.4,21.4,28.5,38.6,22.2,30.6,2010-02-27T06:23,2010-02-27T18:09,0.00,0.00,0.00,0.0,8.0,19.4,154,23.38,5.40
2010-02-28,1,35.4,23.1,29.5,37.7,25.4,31.7,2010-02-28T06:22,2010-02-28T18:09,0.00,0.00,0.00,0.0,12.0,32.8,182,21.72,5.70
2010-03-01,1,35.3,25.9,30.2,38.1,29.7,33.2,2010-03-01T06:21,2010-03-01T18:09,0.00,0.00,0.00,0.0,12.1,34.6,220,20.31,5.15
2010-03-02,2,35.0,26.2,30.2,37.4,29.2,32.7,2010-03-02T06:21,2010-03-02T18:10,0.00,0.00,0.00,0.0,13.2,32.8,229,19.15,5.37
2010-03-03,1,36.7,25.3,30.8,38.7,28.5,33.2,2010-03-03T06:20,2010-03-03T18:10,0.00,0.00,0.00,0.0,11.3,27.4,225,23.17,5.92
2010-03-04,2,36.8,24.6,30.9,38.3,27.4,32.4,2010-03-04T06:19,2010-03-04T18:10,0.00,0.00,0.00,0.0,15.0,31.7,234,24.09,6.61
2010-03-05,1,36.4,23.1,30.0,37.9,24.8,31.0,2010-03-05T06:18,2010-03-05T18:10,0.00,0.00,0.00,0.0,12.8,27.0,223,24.47,6.63
2010-03-06,0,35.9,23.0,29.8,38.5,24.1,30.9,2010-03-06T06:18,2010-03-06T18:11,0.00,0.00,0.00,0.0,9.5,25.2,219,24.28,6.32
2010-03-07,0,36.9,23.5,30.2,40.7,24.8,32.5,2010-03-07T06:17,2010-03-07T18:11,0.00,0.00,0.00,0.0,8.0,18.0,165,23.93,5.98
2010-03-08,1,36.4,24.3,30.6,41.3,26.9,33.6,2010-03-08T06:16,2010-03-08T18:11,0.00,0.00,0.00,0.0,11.9,25.9,133,22.58,5.87
2010-03-09,1,29.7,16.9,24.5,31.5,13.7,23.7,2010-03-09T06:16,2010-03-09T18:11,0.00,0.00,0.00,0.0,24.2,49.3,84,21.02,5.95
2010-03-10,3,24.4,15.4,19.4,23.9,12.6,17.1,2010-03-10T06:15,2010-03-10T18:12,0.00,0.00,0.00,0.0,17.7,39.2,75,20.63,5.14
2010-03-11,3,26.8,15.5,21.1,27.7,13.7,20.9,2010-03-11T06:14,2010-03-11T18:12,0.00,0.00,0.00,0.0,12.4,25.9,80,21.98,4.63
2010-03-12,1,32.0,17.7,25.1,35.6,18.8,27.2,2010-03-12T06:13,2010-03-12T18:12,0.00,0.00,0.00,0.0,8.9,16.2,114,24.49,5.12
2010-03-13,1,35.7,21.9,29.0,38.3,24.1,31.4,2010-03-13T06:13,2010-03-13T18:12,0.00,0.00,0.00,0.0,12.0,29.2,200,23.27,5.69
2010-03-14,0,36.2,25.4,30.6,38.6,26.8,32.4,2010-03-14T06:12,2010-03-14T18:13,0.00,0.00,0.00,0.0,13.6,33.1,200,23.79,6.52
2010-03-15,1,36.5,25.1,30.8,40.7,27.7,33.6,2010-03-15T06:11,2010-03-15T18:13,0.00,0.00,0.00,0.0,8.3,19.8,189,24.03,5.85
2010-03-16,1,34.0,23.2,28.7,36.3,23.1,30.0,2010-03-16T06:10,2010-03-16T18:13,0.00,0.00,0.00,0.0,21.0,45.4,86,20.77,6.28
2010-03-17,1,32.2,20.4,25.8,34.8,20.1,26.5,2010-03-17T06:10,2010-03-17T18:13,0.00,0.00,0.00,0.0,19.2,40.0,92,24.35,6.20
2010-03-18,1,32.4,21.0,26.4,34.4,22.1,27.2,2010-03-18T06:09,2010-03-18T18:13,0.00,0.00,0.00,0.0,18.6,37.1,88,25.03,6.32
2010-03-19,1,32.4,19.9,26.3,35.6,21.3,27.9,2010-03-19T06:08,2010-03-19T18:14,0.00,0.00,0.00,0.0,13.6,26.3,83,25.70,5.67
2010-03-20,1,35.1,20.9,28.4,39.1,22.4,30.8,2010-03-20T06:07,2010-03-20T18:14,0.00,0.00,0.00,0.0,8.0,19.4,119,23.24,5.45
2010-03-21,2,34.6,24.4,29.5,38.6,27.7,32.6,2010-03-21T06:06,2010-03-21T18:14,0.00,0.00,0.00,0.0,9.5,25.2,94,21.21,5.16
2010-03-22,1,33.9,24.4,28.8,39.3,28.0,32.8,2010-03-22T06:06,2010-03-22T18:14,0.00,0.00,0.00,0.0,8.8,28.1,137,21.30,4.99
2010-03-23,51,35.5,25.1,30.3,40.0,30.1,34.5,2010-03-23T06:05,2010-03-23T18:14,0.10,0.10,0.00,1.0,10.7,27.7,211,22.09,5.33
2010-03-24,51,35.8,26.4,31.3,40.5,31.0,35.1,2010-03-24T06:04,2010-03-24T18:14,0.10,0.10,0.00,1.0,11.4,33.8,219,21.92,5.56
2010-03-25,1,32.2,20.3,26.6,32.6,17.9,26.8,2010-03-25T06:03,2010-03-25T18:15,0.00,0.00,0.00,0.0,23.9,46.8,81,24.43,6.74
2010-03-26,1,29.4,18.5,23.2,29.6,16.3,21.9,2010-03-26T06:03,2010-03-26T18:15,0.00,0.00,0.00,0.0,18.4,38.5,87,25.16,6.49
