latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
15.800003,104.100006,136.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-02-12,1,35.4,23.7,29.4,38.8,25.2,32.2,2010-02-12T06:29,2010-02-12T18:05,0.00,0.00,0.00,0.0,21.4,45.7,12,19.86,4.95
2010-02-13,1,32.8,21.8,27.3,37.2,22.1,29.4,2010-02-13T06:29,2010-02-13T18:05,0.00,0.00,0.00,0.0,17.7,36.0,84,19.57,4.92
2010-02-14,51,32.5,23.5,28.2,36.1,26.1,31.6,2010-02-14T06:29,2010-02-14T18:06,0.10,0.10,0.00,1.0,11.4,29.2,131,17.10,4.03
2010-02-15,51,33.9,24.7,29.0,38.6,28.5,32.9,2010-02-15T06:28,2010-02-15T18:06,0.10,0.10,0.00,1.0,13.3,28.4,131,18.43,4.34
2010-02-16,1,33.7,22.3,27.1,36.7,21.6,28.0,2010-02-16T06:28,2010-02-16T18:06,0.00,0.00,0.00,0.0,22.6,45.0,72,20.44,5.77
2010-02-17,3,31.8,20.1,24.8,34.2,18.3,24.5,2010-02-17T06:27,2010-02-17T18:07,0.00,0.00,0.00,0.0,22.6,45.7,61,18.98,5.54
2010-02-18,1,29.7,18.3,23.4,31.2,16.6,22.5,2010-02-18T06:27,2010-02-18T18:07,0.00,0.00,0.00,0.0,22.2,42.1,58,20.22,5.62
2010-02-19,2,28.0,17.4,22.1,28.2,15.0,20.5,2010-02-19T06:26,2010-02-19T18:07,0.00,0.00,0.00,0.0,22.2,45.4,54,20.90,5.59
2010-02-20,3,29.1,16.7,22.7,32.4,15.6,23.2,2010-02-20T06:26,2010-02-20T18:08,0.00,0.00,0.00,0.0,15.3,31.3,45,18.58,4.24
2010-02-21,2,31.5,19.9,26.0,35.5,21.0,28.1,2010-02-21T06:25,2010-02-21T18:08,0.00,0.00,0.00,0.0,10.1,26.6,94,20.06,4.58
2010-02-22,51,32.3,23.7,27.8,37.2,27.5,31.3,2010-02-22T06:25,2010-02-22T18:08,0.40,0.40,0.00,3.0,8.4,21.6,187,18.16,4.15
2010-02-23,51,32.6,23.4,27.4,36.3,27.5,31.0,2010-02-23T06:24,2010-02-23T18:09,0.60,0.60,0.00,4.0,10.4,27.7,175,16.88,3.98
2010-02-24,51,33.6,24.1,28.7,34.3,27.2,30.8,2010-02-24T06:24,2010-02-24T18:09,0.40,0.40,0.00,2.0,18.2,38.9,222,19.78,5.42
2010-02-25,1,34.9,24.1,29.3,36.8,26.4,31.1,2010-02-25T06:23,2010-02-25T18:09,0.00,0.00,0.00,0.0,13.8,31.3,223,20.83,5.79
2010-02-26,1,35.5,23.6,29.5,36.7,24.8,30.6,2010-02-26T06:22,2010-02-26T18:09,0.00,0.00,0.00,0.0,12.0,29.2,223,22.76,6.27
2010-02-27,0,36.0,23.3,29.5,39.0,25.4,31.5,2010-02-27T06:22,2010-02-27T18:10,0.00,0.00,0.00,0.0,8.8,25.9,188,22.20,5.77
2010-02-28,1,35.5,24.4,29.6,38.7,26.0,32.3,2010-02-28T06:21,2010-02-28T18:10,0.00,0.00,0.00,0.0,12.4,35.3,201,21.16,5.55
2010-03-01,1,35.9,25.9,30.5,39.2,28.6,33.5,2010-03-01T06:20,2010-03-01T18:10,0.00,0.00,0.00,0.0,11.1,32.4,218,22.18,5.77
2010-03-02,1,36.4,26.0,30.9,38.2,28.5,32.8,2010-03-02T06:20,2010-03-02T18:10,0.00,0.00,0.00,0.0,14.0,34.6,221,22.41,6.39
2010-03-03,1,36.8,25.8,31.2,38.8,27.9,32.9,2010-03-03T06:19,2010-03-03T18:11,0.00,0.00,0.00,0.0,13.2,32.0,212,22.34,6.51
2010-03-04,1,37.3,24.6,31.0,39.2,26.1,32.2,2010-03-04T06:19,2010-03-04T18:11,0.00,0.00,0.00,0.0,15.8,32.8,218,23.68,6.95
2010-03-05,1,36.8,24.7,30.7,38.8,26.7,32.3,2010-03-05T06:18,2010-03-05T18:11,0.00,0.00,0.00,0.0,14.9,31.0,213,24.46,6.85
2010-03-06,1,36.7,23.4,30.2,38.6,24.2,31.2,2010-03-06T06:17,2010-03-06T18:11,0.00,0.00,0.00,0.0,11.4,28.1,216,25.05,6.84
